order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_revenue,status,country,region,shipping_days
ORD000902,C00257,P030,2025-12-08,11,63.56,0.15,594.29,Completed,France,West,5
ORD000903,C00312,P020,2025-04-11,1,141.21,0.0,141.21,Completed,Germany,Central,6
ORD000904,C00378,P009,2023-12-16,2,105.66,0.0,211.32,Completed,Germany,Central,6
ORD000905,C00393,P025,2023-09-12,1,18.94,0.0,18.94,Returned,Germany,Central,7
ORD000906,C00447,P025,2024-03-24,1,18.94,0.0,18.94,Completed,France,West,7
ORD000907,C00148,P018,2025-05-24,1,61.28,0.0,61.28,Completed,Netherlands,North,3
ORD000908,C00383,P004,2023-11-21,1,494.79,0.0,494.79,Completed,Germany,Central,6
ORD000909,C00297,P024,2024-03-17,1,43.76,0.0,43.76,Completed,Germany,Central,3
ORD000910,C00444,P006,2024-10-13,1,151.4,0.0,151.4,Completed,Germany,Central,6
ORD000911,C00366,P018,2025-04-20,1,61.28,0.05,58.22,Completed,Netherlands,North,4
ORD000912,C00168,P007,2025-02-18,4,45.68,0.0,182.72,Completed,France,West,7
ORD000913,C00359,P006,2025-01-15,1,151.4,0.0,151.4,Completed,UK,North,3
ORD000914,C00119,P001,2023-09-25,2,332.8,0.0,665.6,Completed,Netherlands,North,4
ORD000915,C00230,P026,2024-01-30,2,23.99,0.0,47.98,Returned,Germany,Central,1
ORD000916,C00288,P016,2024-06-17,1,125.53,0.0,125.53,Completed,France,West,4
ORD000917,C00079,P013,2024-03-07,3,157.34,0.0,472.02,Completed,Germany,Central,7
ORD000918,C00272,P013,2024-02-08,1,157.34,0.0,157.34,Completed,Netherlands,North,4
ORD000919,C00096,P006,2023-12-28,1,151.4,0.0,151.4,Completed,Germany,Central,3
ORD000920,C00390,P003,2024-02-22,1,176.54,0.05,167.71,Completed,Spain,South,2
ORD000921,C00372,P013,2025-12-09,1,157.34,0.05,149.47,Completed,Spain,South,3
ORD000922,C00042,P028,2023-07-02,1,41.33,0.0,41.33,Completed,France,West,6
ORD000923,C00472,P013,2023-09-05,1,157.34,0.1,141.61,Completed,Germany,Central,3
ORD000924,C00257,P017,2024-02-16,9,164.35,0.05,1405.19,Completed,France,West,1
ORD000925,C00119,P018,2025-06-06,4,61.28,0.0,245.12,Returned,Netherlands,North,2
ORD000926,C00242,P009,2023-08-27,1,105.66,0.0,105.66,Completed,Spain,South,4
ORD000927,C00238,P023,2024-05-01,1,18.77,0.0,18.77,Completed,Germany,Central,5
ORD000928,C00330,P008,2026-04-14,1,80.48,0.0,80.48,Completed,Germany,Central,6
ORD000929,C00422,P010,2024-04-18,1,156.32,0.0,156.32,Completed,Germany,Central,3
ORD000930,C00122,P017,2024-01-12,2,164.35,0.0,328.7,Completed,Spain,South,4
ORD000931,C00414,P020,2024-04-15,3,141.21,0.0,423.63,Completed,Netherlands,North,4
ORD000932,C00167,P017,2024-12-30,1,164.35,0.0,164.35,Completed,UK,North,3
ORD000933,C00476,P012,2024-01-01,1,37.74,0.0,37.74,Completed,France,West,6
ORD000934,C00251,P025,2025-02-27,2,18.94,0.0,37.88,Completed,France,West,6
ORD000935,C00016,P024,2024-06-30,1,43.76,0.0,43.76,Pending,Germany,Central,7
ORD000936,C00494,P021,2025-04-11,17,41.22,0.05,665.7,Completed,France,West,6
ORD000937,C00239,P012,2025-05-29,1,37.74,0.0,37.74,Returned,France,West,5
ORD000938,C00343,P026,2023-08-15,1,23.99,0.05,22.79,Completed,Germany,Central,3
ORD000939,C00120,P007,2023-09-15,3,45.68,0.0,137.04,Returned,Germany,Central,7
ORD000940,C00136,P028,2023-07-22,1,41.33,0.1,37.2,Completed,Spain,South,5
ORD000941,C00233,P017,2025-07-12,1,164.35,0.0,164.35,Returned,France,West,6
ORD000942,C00451,P022,2023-09-01,1,10.62,0.0,10.62,Completed,Germany,Central,6
ORD000943,C00331,P004,2024-10-19,2,494.79,0.0,989.58,Returned,Germany,Central,1
ORD000944,C00281,P006,2023-11-23,1,151.4,0.0,151.4,Completed,Germany,Central,1
ORD000945,C00225,P024,2024-04-30,1,43.76,0.05,41.57,Completed,Germany,Central,1
ORD000946,C00040,P011,2023-07-13,1,137.22,0.0,137.22,Completed,Germany,Central,4
ORD000947,C00220,P018,2024-12-13,1,61.28,0.05,58.22,Completed,Netherlands,North,6
ORD000948,C00079,P005,2025-04-25,1,79.72,0.0,79.72,Completed,Germany,Central,5
ORD000949,C00069,P011,2023-10-30,1,137.22,0.0,137.22,Completed,France,West,2
ORD000950,C00038,P019,2026-01-14,1,105.44,0.0,105.44,Returned,France,West,4
ORD000951,C00158,P022,2024-10-19,36,10.62,0.0,382.32,Completed,Germany,Central,1
ORD000952,C00422,P029,2024-10-31,3,121.11,0.0,363.33,Returned,Germany,Central,1
ORD000953,C00377,P014,2026-01-29,3,302.9,0.0,908.7,Completed,France,West,6
ORD000954,C00078,P012,2025-01-27,37,37.74,0.1,1256.74,Completed,France,West,4
ORD000955,C00487,P002,2025-06-23,2,622.48,0.0,1244.96,Completed,Germany,Central,6
ORD000956,C00338,P009,2025-03-18,3,105.66,0.0,316.98,Completed,Spain,South,3
ORD000957,C00035,P017,2024-05-26,1,164.35,0.0,164.35,Completed,Netherlands,North,6
ORD000958,C00450,P003,2025-11-26,2,176.54,0.0,353.08,Completed,Spain,South,1
ORD000959,C00029,P026,2025-08-24,1,23.99,0.0,23.99,Completed,Germany,Central,1
ORD000960,C00446,P011,2024-02-23,1,137.22,0.0,137.22,Completed,Germany,Central,5
ORD000961,C00095,P030,2024-03-02,1,63.56,0.0,63.56,Completed,France,West,5
ORD000962,C00298,P024,2023-08-25,2,43.76,0.0,87.52,Completed,Germany,Central,3
ORD000963,C00294,P018,2023-08-15,2,61.28,0.0,122.56,Completed,UK,North,3
ORD000964,C00145,P014,2026-05-03,1,302.9,0.0,302.9,Completed,Germany,Central,2
ORD000965,C00396,P023,2025-06-09,1,18.77,0.0,18.77,Returned,France,West,7
ORD000966,C00014,P014,2025-04-11,1,302.9,0.0,302.9,Returned,Germany,Central,6
ORD000967,C00093,P012,2023-08-21,1,37.74,0.0,37.74,Returned,France,West,5
ORD000968,C00431,P012,2024-08-19,1,37.74,0.0,37.74,Returned,Netherlands,North,4
ORD000969,C00237,P025,2025-01-20,24,18.94,0.05,431.83,Completed,Germany,Central,7
ORD000970,C00402,P028,2024-01-08,1,41.33,0.0,41.33,Completed,Netherlands,North,5
ORD000971,C00211,P005,2025-07-24,1,79.72,0.0,79.72,Completed,Netherlands,North,3
ORD000972,C00004,P003,2025-08-19,1,176.54,0.0,176.54,Completed,Spain,South,6
ORD000973,C00015,P026,2025-04-14,2,23.99,0.0,47.98,Completed,Netherlands,North,4
ORD000974,C00463,P004,2024-05-11,1,494.79,0.0,494.79,Completed,Netherlands,North,5
ORD000975,C00494,P004,2026-04-02,45,494.79,0.0,22265.55,Returned,France,West,4
ORD000976,C00028,P005,2026-04-23,3,79.72,0.05,227.2,Completed,Germany,Central,4
ORD000977,C00179,P021,2026-06-02,1,41.22,0.0,41.22,Returned,Germany,Central,2
ORD000978,C00238,P002,2025-05-23,3,622.48,0.0,1867.44,Returned,Germany,Central,6
ORD000979,C00420,P015,2024-11-02,1,138.08,0.0,138.08,Completed,France,West,3
ORD000980,C00226,P010,2023-06-23,1,156.32,0.0,156.32,Pending,Germany,Central,5
ORD000981,C00125,P014,2023-09-30,1,302.9,0.0,302.9,Completed,Germany,Central,6
ORD000982,C00382,P006,2024-01-10,1,151.4,0.0,151.4,Completed,France,West,4
ORD000983,C00078,P030,2024-06-17,38,63.56,0.15,2052.99,Completed,France,West,1
ORD000984,C00382,P005,2025-08-13,1,79.72,0.0,79.72,Completed,France,West,1
ORD000985,C00452,P012,2026-01-10,13,37.74,0.15,417.03,Pending,Germany,Central,4
ORD000986,C00264,P010,2023-10-24,1,156.32,0.0,156.32,Completed,Germany,Central,7
ORD000987,C00485,P022,2024-11-07,1,10.62,0.0,10.62,Completed,Spain,South,1
ORD000988,C00189,P001,2024-12-02,2,332.8,0.0,665.6,Completed,Germany,Central,4
ORD000989,C00193,P023,2023-07-22,2,18.77,0.0,37.54,Pending,Germany,Central,6
ORD000990,C00134,P007,2024-01-12,34,45.68,0.0,1553.12,Completed,Germany,Central,3
ORD000991,C00233,P018,2026-01-28,1,61.28,0.0,61.28,Completed,France,West,3
ORD000992,C00294,P018,2024-09-15,3,61.28,0.0,183.84,Completed,UK,North,2
ORD000993,C00063,P013,2023-07-24,1,157.34,0.05,149.47,Completed,Germany,Central,6
ORD000994,C00477,P028,2024-07-03,3,41.33,0.0,123.99,Completed,France,West,6
ORD000995,C00343,P026,2025-01-05,2,23.99,0.0,47.98,Completed,Germany,Central,2
ORD000996,C00482,P024,2024-02-25,1,43.76,0.0,43.76,Completed,UK,North,2
ORD000997,C00427,P009,2025-10-09,1,105.66,0.0,105.66,Completed,Netherlands,North,6
ORD000998,C00366,P025,2025-09-14,2,18.94,0.0,37.88,Completed,Netherlands,North,6
ORD000999,C00087,P001,2026-04-07,1,332.8,0.0,332.8,Completed,Germany,Central,6
ORD001000,C00494,P007,2026-01-04,23,45.68,0.15,893.04,Completed,France,West,6
ORD001001,C00373,P019,2024-12-30,1,105.44,0.0,105.44,Completed,Germany,Central,1
ORD001002,C00246,P021,2026-05-02,1,41.22,0.1,37.1,Completed,Spain,South,7
ORD001003,C00026,P028,2025-02-21,1,41.33,0.0,41.33,Returned,Germany,Central,2
ORD001004,C00266,P006,2024-01-02,1,151.4,0.0,151.4,Returned,UK,North,4
ORD001005,C00434,P023,2025-01-09,1,18.77,0.0,18.77,Completed,UK,North,4
ORD001006,C00398,P009,2025-12-03,2,105.66,0.0,211.32,Completed,Germany,Central,2
ORD001007,C00425,P010,2024-03-29,2,156.32,0.0,312.64,Completed,Germany,Central,2
ORD001008,C00269,P006,2023-08-03,1,151.4,0.0,151.4,Completed,Germany,Central,6
ORD001009,C00325,P022,2025-03-25,4,10.62,0.0,42.48,Completed,France,West,1
ORD001010,C00479,P022,2025-04-22,49,10.62,0.1,468.34,Completed,Netherlands,North,5
ORD001011,C00312,P010,2025-08-27,1,156.32,0.0,156.32,Completed,Germany,Central,3
ORD001012,C00092,P005,2024-07-26,3,79.72,0.05,227.2,Completed,Germany,Central,1
ORD001013,C00056,P007,2023-07-02,1,45.68,0.0,45.68,Completed,France,West,5
ORD001014,C00241,P027,2024-03-17,1,41.29,0.0,41.29,Completed,Germany,Central,6
ORD001015,C00228,P028,2026-01-12,48,41.33,0.05,1884.65,Completed,UK,North,4
ORD001016,C00332,P022,2024-03-08,1,10.62,0.0,10.62,Completed,Germany,Central,1
ORD001017,C00190,P018,2025-12-26,1,61.28,0.0,61.28,Completed,France,West,4
ORD001018,C00397,P006,2024-09-21,1,151.4,0.0,151.4,Completed,France,West,6
ORD001019,C00376,P024,2026-03-17,2,43.76,0.0,87.52,Completed,Spain,South,4
ORD001020,C00262,P016,2023-10-31,1,125.53,0.0,125.53,Returned,Netherlands,North,6
ORD001021,C00274,P028,2024-03-10,3,41.33,0.05,117.79,Completed,Germany,Central,3
ORD001022,C00043,P010,2024-02-22,1,156.32,0.0,156.32,Completed,Spain,South,2
ORD001023,C00024,P018,2023-07-24,1,61.28,0.05,58.22,Completed,Germany,Central,1
ORD001024,C00038,P009,2026-02-23,4,105.66,0.0,422.64,Completed,France,West,1
ORD001025,C00248,P013,2026-04-21,1,157.34,0.0,157.34,Completed,Germany,Central,4
ORD001026,C00305,P009,2024-07-30,1,105.66,0.0,105.66,Completed,Germany,Central,2
ORD001027,C00408,P021,2024-09-14,1,41.22,0.0,41.22,Completed,Germany,Central,4
ORD001028,C00117,P030,2025-06-10,20,63.56,0.1,1144.08,Completed,Germany,Central,2
ORD001029,C00472,P019,2026-03-24,1,105.44,0.0,105.44,Completed,Germany,Central,5
ORD001030,C00030,P020,2025-12-31,1,141.21,0.05,134.15,Completed,Germany,Central,4
ORD001031,C00094,P012,2025-04-23,1,37.74,0.0,37.74,Completed,Spain,South,5
ORD001032,C00063,P024,2024-02-18,1,43.76,0.0,43.76,Returned,Germany,Central,2
ORD001033,C00259,P026,2026-02-11,1,23.99,0.0,23.99,Completed,Germany,Central,5
ORD001034,C00192,P022,2024-12-19,1,10.62,0.0,10.62,Completed,France,West,6
ORD001035,C00202,P009,2024-01-01,39,105.66,0.05,3914.7,Completed,France,West,6
ORD001036,C00329,P002,2024-08-26,1,622.48,0.05,591.36,Completed,Spain,South,1
ORD001037,C00472,P010,2024-02-29,1,156.32,0.0,156.32,Pending,Germany,Central,5
ORD001038,C00412,P011,2025-08-30,2,137.22,0.0,274.44,Completed,Germany,Central,2
ORD001039,C00371,P001,2023-10-03,1,332.8,0.0,332.8,Completed,France,West,2
ORD001040,C00145,P012,2025-11-06,1,37.74,0.0,37.74,Completed,Germany,Central,7
ORD001041,C00231,P028,2026-05-04,3,41.33,0.05,117.79,Completed,Germany,Central,6
ORD001042,C00460,P028,2024-01-15,2,41.33,0.0,82.66,Completed,Germany,Central,1
ORD001043,C00206,P026,2025-09-17,2,23.99,0.0,47.98,Completed,Germany,Central,7
ORD001044,C00489,P027,2026-03-20,2,41.29,0.1,74.32,Completed,UK,North,7
ORD001045,C00064,P006,2026-03-29,2,151.4,0.0,302.8,Pending,Germany,Central,5
ORD001046,C00162,P011,2025-06-14,34,137.22,0.1,4198.93,Completed,France,West,6
ORD001047,C00491,P003,2024-09-19,2,176.54,0.0,353.08,Completed,UK,North,3
ORD001048,C00404,P001,2026-03-23,2,332.8,0.0,665.6,Completed,France,West,5
ORD001049,C00437,P026,2024-01-24,1,23.99,0.05,22.79,Pending,Germany,Central,1
ORD001050,C00141,P009,2026-02-19,2,105.66,0.05,200.75,Completed,Germany,Central,2
ORD001051,C00263,P019,2025-03-28,1,105.44,0.0,105.44,Completed,UK,North,4
ORD001052,C00440,P017,2024-04-21,1,164.35,0.0,164.35,Completed,UK,North,7
ORD001053,C00006,P030,2023-10-23,3,63.56,0.0,190.68,Completed,Germany,Central,2
ORD001054,C00105,P018,2024-01-09,1,61.28,0.0,61.28,Pending,France,West,6
ORD001055,C00045,P026,2023-11-17,1,23.99,0.0,23.99,Returned,France,West,3
ORD001056,C00239,P023,2023-11-16,1,18.77,0.0,18.77,Completed,France,West,6
ORD001057,C00076,P005,2025-08-30,2,79.72,0.0,159.44,Completed,France,West,5
ORD001058,C00068,P024,2025-11-30,4,43.76,0.0,175.04,Completed,Germany,Central,7
ORD001059,C00422,P003,2026-04-07,3,176.54,0.0,529.62,Completed,Germany,Central,6
ORD001060,C00438,P011,2025-10-22,2,137.22,0.0,274.44,Completed,Germany,Central,5
ORD001061,C00264,P008,2024-09-05,3,80.48,0.0,241.44,Completed,Germany,Central,3
ORD001062,C00348,P012,2026-05-21,1,37.74,0.05,35.85,Completed,France,West,4
ORD001063,C00357,P001,2023-12-25,1,332.8,0.0,332.8,Completed,Germany,Central,2
ORD001064,C00267,P020,2024-10-08,1,141.21,0.0,141.21,Completed,France,West,7
ORD001065,C00181,P021,2024-03-03,1,41.22,0.0,41.22,Completed,Germany,Central,7
ORD001066,C00034,P006,2024-10-08,1,151.4,0.0,151.4,Completed,Germany,Central,5
ORD001067,C00020,P009,2023-09-09,1,105.66,0.05,100.38,Pending,Germany,Central,3
ORD001068,C00118,P007,2023-10-21,1,45.68,0.0,45.68,Completed,Germany,Central,5
ORD001069,C00331,P026,2025-11-25,1,23.99,0.05,22.79,Returned,Germany,Central,5
ORD001070,C00301,P001,2023-12-20,1,332.8,0.0,332.8,Completed,France,West,1
ORD001071,C00372,P007,2024-09-16,1,45.68,0.1,41.11,Completed,Spain,South,6
ORD001072,C00018,P016,2025-01-05,34,125.53,0.15,3627.82,Completed,Germany,Central,1
ORD001073,C00390,P012,2024-01-21,1,37.74,0.0,37.74,Completed,Spain,South,4
ORD001074,C00202,P002,2023-10-06,26,622.48,0.0,16184.48,Completed,France,West,1
ORD001075,C00104,P003,2025-06-06,4,176.54,0.0,706.16,Completed,Germany,Central,4
ORD001076,C00179,P003,2023-08-28,1,176.54,0.0,176.54,Completed,Germany,Central,6
ORD001077,C00311,P008,2024-11-19,3,80.48,0.0,241.44,Completed,UK,North,3
ORD001078,C00438,P001,2023-10-12,2,332.8,0.0,665.6,Completed,Germany,Central,4
ORD001079,C00275,P026,2025-04-04,19,23.99,0.15,387.44,Pending,Germany,Central,4
ORD001080,C00179,P023,2025-07-09,1,18.77,0.0,18.77,Completed,Germany,Central,2
ORD001081,C00483,P011,2024-12-29,29,137.22,0.05,3780.41,Completed,Germany,Central,5
ORD001082,C00480,P024,2024-01-07,1,43.76,0.0,43.76,Completed,Germany,Central,6
ORD001083,C00375,P024,2025-01-13,2,43.76,0.0,87.52,Completed,France,West,2
ORD001084,C00460,P005,2023-09-15,1,79.72,0.0,79.72,Completed,Germany,Central,4
ORD001085,C00352,P028,2023-06-21,29,41.33,0.1,1078.71,Completed,UK,North,4
ORD001086,C00361,P009,2026-04-25,1,105.66,0.05,100.38,Completed,UK,North,2
ORD001087,C00470,P024,2024-03-31,46,43.76,0.0,2012.96,Completed,Germany,Central,4
ORD001088,C00390,P021,2024-12-15,1,41.22,0.05,39.16,Completed,Spain,South,4
ORD001089,C00236,P007,2025-03-07,2,45.68,0.0,91.36,Returned,Germany,Central,4
ORD001090,C00131,P022,2024-07-27,2,10.62,0.05,20.18,Completed,Germany,Central,2
ORD001091,C00363,P001,2025-10-16,14,332.8,0.1,4193.28,Completed,Spain,South,4
ORD001092,C00170,P004,2023-10-22,1,494.79,0.0,494.79,Completed,Germany,Central,5
ORD001093,C00493,P006,2024-08-17,23,151.4,0.1,3133.98,Completed,France,West,3
ORD001094,C00413,P014,2025-08-10,1,302.9,0.0,302.9,Returned,France,West,5
ORD001095,C00401,P006,2024-08-17,1,151.4,0.0,151.4,Completed,France,West,2
ORD001096,C00072,P002,2026-04-18,2,622.48,0.05,1182.71,Returned,Germany,Central,1
ORD001097,C00390,P024,2023-12-23,2,43.76,0.0,87.52,Completed,Spain,South,5
ORD001098,C00118,P006,2023-09-28,2,151.4,0.1,272.52,Completed,Germany,Central,6
ORD001099,C00389,P011,2025-03-09,1,137.22,0.05,130.36,Pending,Germany,Central,2
ORD001100,C00337,P013,2025-11-23,1,157.34,0.0,157.34,Completed,France,West,2
ORD001101,C00359,P017,2024-11-22,1,164.35,0.0,164.35,Completed,UK,North,7
ORD001102,C00457,P002,2023-07-22,4,622.48,0.0,2489.92,Completed,Germany,Central,4
ORD001103,C00274,P010,2026-03-04,2,156.32,0.0,312.64,Completed,Germany,Central,6
ORD001104,C00214,P012,2024-03-04,1,37.74,0.0,37.74,Completed,Germany,Central,3
ORD001105,C00113,P011,2023-11-22,1,137.22,0.0,137.22,Completed,Germany,Central,7
ORD001106,C00170,P021,2024-08-26,3,41.22,0.0,123.66,Returned,Germany,Central,5
ORD001107,C00118,P012,2024-09-17,1,37.74,0.0,37.74,Completed,Germany,Central,6
ORD001108,C00446,P023,2026-06-05,1,18.77,0.0,18.77,Completed,Germany,Central,3
ORD001109,C00449,P003,2023-09-11,1,176.54,0.0,176.54,Completed,Spain,South,6
ORD001110,C00440,P026,2025-12-11,3,23.99,0.1,64.77,Completed,UK,North,7
ORD001111,C00200,P022,2024-01-13,23,10.62,0.05,232.05,Completed,Germany,Central,7
ORD001112,C00212,P029,2024-08-29,2,121.11,0.1,218.0,Returned,Germany,Central,3
ORD001113,C00408,P023,2026-05-29,1,18.77,0.0,18.77,Completed,Germany,Central,6
ORD001114,C00204,P026,2024-02-27,1,23.99,0.0,23.99,Completed,Germany,Central,2
ORD001115,C00308,P015,2025-05-14,3,138.08,0.05,393.53,Completed,Germany,Central,6
ORD001116,C00059,P018,2024-07-10,3,61.28,0.0,183.84,Completed,Germany,Central,2
ORD001117,C00072,P027,2025-04-28,1,41.29,0.0,41.29,Completed,Germany,Central,2
ORD001118,C00298,P006,2025-12-02,1,151.4,0.0,151.4,Completed,Germany,Central,3
ORD001119,C00183,P002,2026-05-23,1,622.48,0.0,622.48,Completed,Germany,Central,6
ORD001120,C00401,P005,2023-10-20,2,79.72,0.05,151.47,Completed,France,West,1
ORD001121,C00248,P013,2025-03-23,1,157.34,0.1,141.61,Completed,Germany,Central,3
ORD001122,C00446,P011,2025-01-19,1,137.22,0.0,137.22,Completed,Germany,Central,6
ORD001123,C00094,P008,2025-06-28,2,80.48,0.05,152.91,Completed,Spain,South,2
ORD001124,C00427,P025,2025-12-20,1,18.94,0.0,18.94,Completed,Netherlands,North,2
ORD001125,C00234,P027,2025-05-14,2,41.29,0.05,78.45,Completed,UK,North,1
ORD001126,C00228,P029,2025-01-10,20,121.11,0.0,2422.2,Completed,UK,North,6
ORD001127,C00097,P023,2025-06-11,2,18.77,0.0,37.54,Completed,Netherlands,North,7
ORD001128,C00462,P013,2025-10-31,40,157.34,0.05,5978.92,Completed,Germany,Central,2
ORD001129,C00177,P029,2025-07-10,27,121.11,0.05,3106.47,Completed,Germany,Central,3
ORD001130,C00224,P021,2023-09-03,1,41.22,0.0,41.22,Completed,Germany,Central,7
ORD001131,C00169,P018,2024-12-12,2,61.28,0.05,116.43,Completed,France,West,4
ORD001132,C00167,P003,2023-11-20,1,176.54,0.0,176.54,Completed,UK,North,5
ORD001133,C00070,P004,2025-11-07,1,494.79,0.0,494.79,Completed,Germany,Central,6
ORD001134,C00338,P018,2025-08-05,1,61.28,0.0,61.28,Completed,Spain,South,7
ORD001135,C00391,P022,2023-10-10,1,10.62,0.0,10.62,Returned,Germany,Central,6
ORD001136,C00196,P003,2024-04-06,1,176.54,0.0,176.54,Completed,Germany,Central,3
ORD001137,C00091,P019,2026-06-16,1,105.44,0.0,105.44,Completed,France,West,2
ORD001138,C00412,P025,2024-03-19,1,18.94,0.1,17.05,Completed,Germany,Central,1
ORD001139,C00146,P030,2025-05-12,1,63.56,0.0,63.56,Completed,Spain,South,6
ORD001140,C00426,P025,2026-05-15,1,18.94,0.0,18.94,Completed,Germany,Central,3
ORD001141,C00367,P015,2024-12-06,1,138.08,0.0,138.08,Completed,Germany,Central,5
ORD001142,C00160,P012,2026-04-21,2,37.74,0.0,75.48,Completed,France,West,7
ORD001143,C00232,P024,2025-01-18,1,43.76,0.05,41.57,Completed,Germany,Central,2
ORD001144,C00214,P015,2025-08-14,1,138.08,0.0,138.08,Returned,Germany,Central,6
ORD001145,C00229,P021,2024-03-02,1,41.22,0.0,41.22,Completed,UK,North,7
ORD001146,C00378,P018,2025-05-16,1,61.28,0.05,58.22,Completed,Germany,Central,2
ORD001147,C00277,P026,2026-03-09,1,23.99,0.0,23.99,Completed,Germany,Central,7
ORD001148,C00355,P011,2026-04-23,45,137.22,0.1,5557.41,Completed,Spain,South,2
ORD001149,C00222,P010,2025-03-11,1,156.32,0.0,156.32,Completed,Germany,Central,7
ORD001150,C00454,P021,2024-05-31,8,41.22,0.0,329.76,Pending,Spain,South,4
ORD001151,C00023,P008,2025-01-10,1,80.48,0.05,76.46,Completed,Germany,Central,3
ORD001152,C00118,P017,2024-08-03,1,164.35,0.0,164.35,Returned,Germany,Central,2
ORD001153,C00359,P010,2024-12-15,2,156.32,0.05,297.01,Completed,UK,North,3
ORD001154,C00099,P021,2024-10-09,1,41.22,0.0,41.22,Completed,Germany,Central,2
ORD001155,C00432,P006,2024-11-13,2,151.4,0.0,302.8,Completed,Germany,Central,3
ORD001156,C00050,P015,2025-04-14,1,138.08,0.0,138.08,Returned,France,West,4
ORD001157,C00328,P022,2023-12-30,3,10.62,0.05,30.27,Completed,France,West,3
ORD001158,C00469,P018,2024-05-08,1,61.28,0.0,61.28,Completed,UK,North,3
ORD001159,C00456,P027,2025-03-28,2,41.29,0.0,82.58,Completed,France,West,4
ORD001160,C00335,P013,2026-04-15,2,157.34,0.0,314.68,Completed,Germany,Central,5
ORD001161,C00438,P027,2024-07-19,1,41.29,0.0,41.29,Pending,Germany,Central,3
ORD001162,C00025,P015,2024-01-10,6,138.08,0.1,745.63,Completed,Germany,Central,6
ORD001163,C00452,P027,2023-09-05,26,41.29,0.1,966.19,Completed,Germany,Central,7
ORD001164,C00259,P010,2024-04-18,1,156.32,0.0,156.32,Completed,Germany,Central,2
ORD001165,C00098,P006,2025-03-28,1,151.4,0.0,151.4,Completed,Germany,Central,1
ORD001166,C00396,P020,2025-08-26,1,141.21,0.0,141.21,Completed,France,West,6
ORD001167,C00184,P013,2025-11-03,1,157.34,0.0,157.34,Completed,Germany,Central,1
ORD001168,C00319,P010,2025-04-28,2,156.32,0.0,312.64,Completed,Netherlands,North,4
ORD001169,C00148,P022,2025-01-03,2,10.62,0.05,20.18,Completed,Netherlands,North,5
ORD001170,C00030,P006,2023-12-22,2,151.4,0.05,287.66,Completed,Germany,Central,4
ORD001171,C00424,P025,2025-04-30,16,18.94,0.15,257.58,Completed,UK,North,6
ORD001172,C00014,P021,2025-03-07,1,41.22,0.0,41.22,Completed,Germany,Central,7
ORD001173,C00335,P009,2026-02-14,1,105.66,0.0,105.66,Completed,Germany,Central,3
ORD001174,C00206,P002,2025-02-23,1,622.48,0.0,622.48,Completed,Germany,Central,4
ORD001175,C00202,P002,2025-06-09,34,622.48,0.1,19047.89,Completed,France,West,1
ORD001176,C00227,P022,2024-05-13,1,10.62,0.0,10.62,Completed,France,West,4
ORD001177,C00298,P006,2024-09-03,1,151.4,0.1,136.26,Completed,Germany,Central,1
ORD001178,C00059,P011,2026-02-22,2,137.22,0.0,274.44,Completed,Germany,Central,1
ORD001179,C00307,P002,2025-06-29,2,622.48,0.0,1244.96,Completed,Germany,Central,7
ORD001180,C00395,P026,2024-09-01,1,23.99,0.0,23.99,Completed,France,West,6
ORD001181,C00076,P014,2023-10-14,1,302.9,0.0,302.9,Completed,France,West,5
ORD001182,C00309,P022,2023-11-28,1,10.62,0.05,10.09,Completed,Spain,South,1
ORD001183,C00040,P018,2026-02-13,1,61.28,0.0,61.28,Completed,Germany,Central,5
ORD001184,C00167,P026,2026-03-27,1,23.99,0.0,23.99,Returned,UK,North,4
ORD001185,C00068,P011,2025-01-20,3,137.22,0.0,411.66,Completed,Germany,Central,3
ORD001186,C00158,P024,2024-08-08,35,43.76,0.05,1455.02,Completed,Germany,Central,3
ORD001187,C00201,P015,2024-11-23,11,138.08,0.1,1366.99,Completed,Netherlands,North,1
ORD001188,C00141,P018,2024-04-26,1,61.28,0.0,61.28,Returned,Germany,Central,1
ORD001189,C00350,P024,2025-08-19,3,43.76,0.0,131.28,Completed,Germany,Central,4
ORD001190,C00328,P025,2026-04-20,3,18.94,0.0,56.82,Completed,France,West,1
ORD001191,C00226,P017,2024-04-16,1,164.35,0.0,164.35,Completed,Germany,Central,1
ORD001192,C00410,P023,2025-03-07,1,18.77,0.0,18.77,Completed,Germany,Central,5
ORD001193,C00390,P018,2023-08-27,2,61.28,0.0,122.56,Completed,Spain,South,4
ORD001194,C00243,P021,2026-06-11,1,41.22,0.0,41.22,Completed,France,West,6
ORD001195,C00451,P011,2025-12-27,1,137.22,0.0,137.22,Completed,Germany,Central,1
ORD001196,C00254,P018,2023-11-21,3,61.28,0.0,183.84,Completed,Germany,Central,2
ORD001197,C00436,P029,2023-07-29,1,121.11,0.0,121.11,Completed,Germany,Central,3
ORD001198,C00039,P003,2024-08-15,21,176.54,0.15,3151.24,Completed,UK,North,6
ORD001199,C00317,P026,2024-03-23,1,23.99,0.0,23.99,Completed,Germany,Central,7
ORD001200,C00183,P023,2024-10-10,1,18.77,0.0,18.77,Completed,Germany,Central,7
ORD001201,C00155,P005,2023-09-15,1,79.72,0.0,79.72,Completed,Germany,Central,4
ORD001202,C00324,P015,2025-09-01,2,138.08,0.0,276.16,Completed,Germany,Central,6
